term,estimate,std.error,statistic,p.value,nace2
(Intercept),0.060703032980533825,0.011794443487059676,5.14674838597806,4.035568052932101e-7,29
tanass_clean,-9.120149002033941e-11,1.2831275128744501e-9,-0.07107749549850326,0.9433690473881982,29
eszk,-8.998103170790219e-12,4.460827235251844e-10,-0.020171377854946708,0.9839159951006569,29
emp,-8.466959738638098e-5,1.4423875509333658e-4,-0.5870100399271435,0.5575043190092316,29
persexp_clean,7.46920432468388e-9,2.1310579850939592e-8,0.35049277762165443,0.7261401422883491,29
liabilities,3.007479858381532e-10,1.6197750475469614e-9,0.1856726872621081,0.8527887966828283,29
(Intercept),0.10672846545095033,0.021839778162383163,4.886884136707004,2.0898839199473774e-6,30
tanass_clean,-3.443297245274037e-8,3.148104761899569e-8,-1.0937683164001026,0.2753656593377818,30
eszk,-3.101733506809544e-9,2.6747994702387305e-8,-0.11596134743262489,0.9077989474795731,30
emp,-9.034148384009791e-4,6.458146799673031e-4,-1.3988762820422693,0.1633912381693092,30
persexp_clean,1.28152000262895e-7,1.1177510606591942e-7,1.146516471989007,0.25294453806944744,30
liabilities,1.6576024948300676e-8,2.669791304568862e-8,0.6208734338123667,0.535386304279867,30
(Intercept),0.0741827503930783,0.006431743489927048,11.533847783149032,1.013254793466738e-29,31
tanass_clean,-6.468664692868665e-8,7.673350783882151e-8,-0.8430039072964154,0.3993408719208703,31
eszk,3.7430141918467815e-8,4.8090232221801106e-8,0.7783314862326518,0.43647829997008236,31
emp,-7.38385249013076e-4,6.208735883709892e-4,-1.1892682549927867,0.23449463425964476,31
persexp_clean,7.498222689015869e-8,1.4510103017989344e-7,0.5167587493844612,0.6053895422192292,31
liabilities,1.871160447541575e-8,6.358221993260332e-8,0.29428988945730283,0.7685711212337446,31
(Intercept),0.09401833474830706,0.007094801540007421,13.251721590539194,3.104566060913396e-38,32
tanass_clean,5.2972195827591646e-9,1.0858165981133655e-8,0.48785583053005643,0.6257142501129156,32
eszk,-6.47313568280149e-9,8.610165950383506e-9,-0.7518015007031509,0.45227347821894937,32
emp,-8.19536068394592e-4,4.532787396304469e-4,-1.808017885557021,0.07077862859703622,32
persexp_clean,1.0842237513190644e-7,9.825662818597591e-8,1.103461182554415,0.2699815663544384,32
liabilities,6.111450564781862e-9,9.998327391101202e-9,0.6112472942445581,0.5411167909062422,32
(Intercept),0.07446167660717903,0.0053519626846889636,13.912966325456821,2.056051351594643e-42,33
tanass_clean,-5.608563848268926e-8,4.5496237619321346e-8,-1.2327533312088823,0.21778574605174195,33
eszk,1.897645139076963e-9,1.8200840494311579e-9,1.0426140153637662,0.2972296691846859,33
emp,-8.852308694195729e-5,4.940799372871239e-4,-0.17916754003009436,0.8578209233945615,33
persexp_clean,-2.630525285848497e-8,5.4400896592516916e-8,-0.4835444727229619,0.6287522789644187,33
liabilities,1.6789933184732097e-8,1.7552402113074527e-8,0.9565604227028004,0.33888328039154536,33
(Intercept),-0,NA,NA,NA,34
tanass_clean,-0,NA,NA,NA,34
eszk,-0,NA,NA,NA,34
emp,NA,NA,NA,NA,34
persexp_clean,NA,NA,NA,NA,34
liabilities,NA,NA,NA,NA,34
(Intercept),0.08734456221333246,0.008777822113005148,9.95059606914607,2.2857114445337997e-22,35
tanass_clean,-2.0385995318252647e-9,1.0908922608394608e-9,-1.868745067690302,0.06193237985571901,35
eszk,1.6849932003700897e-9,9.415071666786837e-10,1.7896764464514605,0.07378971446430066,35
emp,2.1654184493326208e-4,2.1743650586314664e-4,0.9958854152556716,0.31953182314048983,35
persexp_clean,-1.8558587815102407e-8,1.753331384614612e-8,-1.0584757666436027,0.29007837964045846,35
liabilities,-2.9868817514811823e-9,1.914726074639055e-9,-1.5599525128126954,0.11906791558643336,35
(Intercept),0.10074483805375711,0.02094975132156609,4.808879900643421,2.9006585721418192e-6,36
tanass_clean,1.3709536889054997e-8,3.542031127695493e-8,0.38705297595661337,0.699110815509671,36
eszk,-2.430885118304022e-8,3.734680218094327e-8,-0.6508951172115119,0.5158291504969401,36
emp,-4.3519049741275406e-4,6.47666890683267e-4,-0.6719356874235806,0.5023667235659955,36
persexp_clean,7.469622753897485e-8,1.409506102098702e-7,0.529946109688741,0.5967118247572609,36
liabilities,1.2338737209818877e-8,4.0722783397748984e-8,0.3029934641083723,0.7621962101393481,36
(Intercept),0.11072033447639522,0.02653138953018266,4.173182650325852,4.959693216571169e-5,37
tanass_clean,-8.466644331407189e-7,5.255269646070802e-7,-1.6110770524852953,0.10917153754383137,37
eszk,3.5102104719965495e-7,4.160211452280462e-7,0.8437577061311131,0.40008856582604624,37
emp,-0.009599679998304996,0.006405354583254526,-1.4986961101890242,0.1359605000028267,37
persexp_clean,1.3341510146057643e-6,1.187655759458625e-6,1.1233482463082711,0.2630044210416466,37
liabilities,-8.979475204018034e-8,4.3809990207215286e-7,-0.20496409977601773,0.8378656640119722,37
(Intercept),0.10820422258619733,0.010388498481944107,10.415771131339469,3.8713744193315446e-24,38
tanass_clean,-8.756805871002882e-9,1.319931055941439e-8,-0.6634290352958703,0.507215590338536,38
eszk,1.753784622351384e-8,7.245400894936246e-9,2.4205487698784074,0.0156823584637813,38
emp,-0.0011877881413343665,7.684682382067076e-4,-1.5456567783545367,0.12251808245591107,38
persexp_clean,1.455011618238172e-7,1.3129262997565544e-7,1.1082203308045269,0.2680451109957896,38
liabilities,-1.9460109715808117e-8,1.9648768340489618e-8,-0.9903984503551433,0.32222974137125826,38
(Intercept),0.0531193250869135,0.02345376510212082,2.2648527797402624,0.025445596392238246,39
tanass_clean,-1.273809148443318e-7,1.7269697306292987e-7,-0.7375978431186219,0.4623014031189905,39
eszk,1.099273894505872e-7,1.4320897120444747e-7,0.7676012789286298,0.44433935675129643,39
emp,0.002568872226438693,0.0033803986510668876,0.7599317393017925,0.4488920637137499,39
persexp_clean,-6.3135796488911e-7,5.413551130894704e-7,-1.1662547367217067,0.2459888866720834,39
liabilities,-1.685434697516436e-7,2.042544902259382e-7,-0.8251640860634569,0.4110325167255511,39
(Intercept),0.125029086400595,0.0029981192100669725,41.702506685116795,0,41
tanass_clean,1.2946025525358948e-11,3.791588135236218e-9,0.0034144071200793557,0.9972757527428315,41
eszk,-5.005991330592032e-9,3.973399873465986e-9,-1.259876048222984,0.207735740518157,41
emp,-0.0013366470371198175,3.6875466186970997e-4,-3.624759698881007,2.902878403045528e-4,41
persexp_clean,7.286297838727012e-8,6.478243904340903e-8,1.1247334843080936,0.26072187603940666,41
liabilities,5.193491043186123e-9,5.363323657508691e-9,0.9683344461069767,0.33289461961482225,41
(Intercept),0.11686806138399425,0.005513965898055805,21.194919146163254,5.628212472149524e-94,42
tanass_clean,-4.662933470974179e-9,1.7842594861518028e-9,-2.613371825771233,0.009003219386514792,42
eszk,7.079792525943261e-10,2.5027361185916113e-9,0.2828821014469292,0.7772837129556902,42
emp,-0.0015698867807653074,3.7812478880649617e-4,-4.151769011813427,3.376712650659905e-5,42
persexp_clean,1.3813500276710964e-7,4.778476004102711e-8,2.890775273298631,0.0038662605231588047,42
liabilities,2.5183899085353525e-9,2.045351090883845e-9,1.2312751193474056,0.21830156917128418,42
(Intercept),0.10197813519007859,0.002238122913420578,45.56413527540492,0,43
tanass_clean,6.989452984399374e-9,3.301439900917667e-8,0.2117092297350798,0.8323360585910559,43
eszk,-6.642801028129029e-8,1.9945954957265882e-8,-3.3304000948368726,8.687919887526072e-4,43
emp,-0.0033163939204505586,4.1436290571285307e-4,-8.003597510122605,1.2742832431801096e-15,43
persexp_clean,3.623614615777644e-7,6.59779228679107e-8,5.492162314706698,4.019101062579796e-8,43
liabilities,7.975886313108849e-8,2.4569941282225054e-8,3.2461967334366184,0.0011715170838180202,43
(Intercept),0.08706400019370039,0.002343208560635579,37.15589028493686,6.061070571398466e-289,45
tanass_clean,-1.5336148361136206e-8,1.1272131107685008e-8,-1.3605367267845625,0.17368093690182101,45
eszk,-5.19687710072284e-9,5.094958222048204e-9,-1.0200038693612024,0.3077433617560317,45
emp,-8.147047678958457e-4,2.4708274882384454e-4,-3.2972952250773373,9.785171820978595e-4,45
persexp_clean,1.0587832049674145e-7,4.147859592843935e-8,2.5526013628669415,0.010702165950228153,45
liabilities,3.0127606993094234e-9,7.117197651388229e-9,0.4233071563948735,0.6720773479638951,45
(Intercept),0.10070467752252554,0.0018437752055583429,54.6187394314317,0,46
tanass_clean,-1.7821794924968577e-8,7.106520536915233e-9,-2.5078088260481666,0.01215403286585492,46
eszk,-1.5111454661854034e-10,8.722095798097401e-10,-0.17325485768168677,0.8624523988442109,46
emp,-3.919386873027921e-4,1.4255422710121438e-4,-2.7494006685926835,0.005974389496375331,46
persexp_clean,-1.799431334771788e-9,2.0023570025317795e-8,-0.08986565994458469,0.9283946339660867,46
liabilities,3.192781849091633e-9,2.0482206361963474e-9,1.558807577986713,0.1190536029583878,46
(Intercept),0.09207905036889041,0.0014287261097416923,64.44835699512619,0,47
tanass_clean,1.0441607928985432e-8,4.141710347254517e-9,2.5210859894891082,0.011703051630393759,47
eszk,-3.0314619975756337e-9,2.910945917730435e-9,-1.041401002715695,0.2976955622541401,47
emp,-2.9169848293670745e-4,1.0999458814676399e-4,-2.6519348619906546,0.008006249057559051,47
persexp_clean,4.7740188010294e-8,2.3797610411605146e-8,2.006091669901992,0.04485296501965756,47
liabilities,-2.8881179960665952e-9,3.758315545294634e-9,-0.7684607535635172,0.44221788439323506,47
