nace2,var,N,min,max,median,mean,sd,skewness,excess_kurtosis,p0001,p01,p05,p10,p25,p50,p75,p90,p95,p99,p999
66,eszk,5922,0,85045203,6475.5,124109.26963694698,1895798.7427147608,31.575352760597273,1139.9029320207194,0,0,34,307.20000000000005,2620,6475.5,20141,58319.70000000009,128929.64999999982,1384020.92,21004538.67699738
66,sales_clean,5906,0,25816080,3023.5,55057.822832672064,497913.72585129563,30.477123743548447,1324.5494805423189,0,0,0,0,0,3023.5,14120.5,47531.5,108274.25,1032561.8499999947,6136720.495000131
66,pretax,5922,-626147,19532958,117.5,16253.72697213779,286411.35690061236,55.45581894704862,3661.904116582576,-148004.849,-10989.2,-2609.75,-1118.3999999999999,-100,117.5,1975.5,9469.900000000012,24631.899999999994,289047.4799999997,2312105.5529999365
66,persexp_clean,5890,0,2310737,566,10280.554175509338,81266.61592599013,17.558874908369315,380.1654523781633,0,0,0,0,0,566,3329.25,8589.200000000004,18113.75,199450.14999999962,1339786.5879999811
66,satok,5883,-241165,43249737,4905,60279.41267890532,861072.8340303184,36.6789821593131,1574.5911460703173,-83845.37999999999,-10121.9,-1415.2999999999997,-5.7999999999999545,1779,4905,13876.5,40482.8,86412.1999999999,724966.5200000008,8629267.57400017
66,export_value,241,0,7294304.313866582,0,65819.7712816509,527755.0654116097,11.60688988795097,148.0643685292991,0,0,0,0,0,0,0,380.0848320592619,45732.09384984741,1320033.8021518788,6294722.676801363
66,ereduzem,5917,-599129,15545262,99,13828.369296772013,237231.74827475115,50.65277059084877,3149.7860125920447,-234268.93199999997,-12342,-2664.3999999999996,-1169.8,-114,99,1887,9087.400000000016,22607.799999999985,223095.720000003,1892147.255999886
66,emp,5421,0,649,0,1.9953883047408227,13.630000586856758,30.848268353171736,1246.3194348836048,0,0,0,0,0,0,1,3,6,26.800000000000182,134.73999999999978
66,liabilities,5915,0,80443440,618,49329.25595942519,1298444.9088295526,51.701122048289626,2922.009020293865,0,0,0,0,62,618,4080.5,16082.00000000001,39481.80000000002,345937.94,4991215.728000894
67,age,1,20,20,20,20,NA,NA,NA,20,20,20,20,20,20,20,20,20,20,20
67,tanass_clean,1,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
67,eszk,1,1585,1585,1585,1585,NA,NA,NA,1585,1585,1585,1585,1585,1585,1585,1585,1585,1585,1585
67,sales_clean,1,4014,4014,4014,4014,NA,NA,NA,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014
67,pretax,1,482,482,482,482,NA,NA,NA,482,482,482,482,482,482,482,482,482,482,482
67,persexp_clean,1,2086,2086,2086,2086,NA,NA,NA,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086
67,satok,1,1345,1345,1345,1345,NA,NA,NA,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345
67,ereduzem,1,482,482,482,482,NA,NA,NA,482,482,482,482,482,482,482,482,482,482,482
67,emp,1,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
67,liabilities,1,240,240,240,240,NA,NA,NA,240,240,240,240,240,240,240,240,240,240,240
68,age,36993,0,124,11,12.824155921390533,10.166766260658855,1.254199024641144,3.0735921966595505,0,0,0,1,5,11,19,26,29,48,67.00800000000163
68,tanass_clean,36984,0,198770000,5475.5,212948.05149634977,1965732.4813444407,45.615399118113785,3438.375846597638,0,0,0,0,0,5475.5,56404,244156.70000000068,577241.3999999999,3752223.799999982,23681097.619999997
68,eszk,36993,0,247204372,37639,409374.3938480794,3068966.522898765,36.34257430394068,2089.0265634997754,0,7,677.4000000000005,2460,7100,37639,159104,570859.6000000006,1281700.0000000007,6289856.280000007,35495993.3760014
68,sales_clean,36639,0,26965110,4276,66083.73399486768,384662.6085747404,26.104242329715202,1157.3549762264424,0,0,0,0,0,4276,25708,111496.20000000013,252352.19999999966,1097884.700000006,5428016.752000114
68,pretax,36993,-4537507,26392069,237,19561.078698618658,303980.3176183722,50.81287664303996,3434.889762293697,-592525.6560000001,-77721.91999999998,-10335.4,-3696.7999999999997,-408,237,4595,26871.200000000026,66651.40000000002,381058.7200000029,2598115.7120000236
68,persexp_clean,36861,0,2839523,1,5422.280000469046,44132.09039061415,30.863171442043367,1304.533458199473,0,0,0,0,0,1,2481,7867,16381,75178.20000000016,516518.7999999983
68,satok,36878,-9020382,100352000,9505.5,174840.8319104073,1521267.874848786,28.954590462694682,1229.4663776453067,-1210424.5859999997,-118987.36,-13589.049999999992,-2115.5999999999995,2532,9505.5,52927.5,229994.4000000003,543709.300000002,2808823.0400000014,20966585.02599982
68,export_value,2098,0,4296760.729961108,0,11431.303026608028,152827.70488028292,20.191281270478633,468.9626833287347,0,0,0,0,0,0,0,0,0,156426.48745751116,2782825.8789709816
68,ereduzem,36166,-4515905,22345833,162,17041.692896726207,201588.93150249,55.11927624451303,4971.632456882573,-413618.58999999997,-50298.549999999996,-8418.75,-3287,-437,162,4579,26363,64987,346819.14999999903,1845696.6749999872
68,emp,30373,0,656,0,1.7120468837454317,9.360075260982484,29.84735210312099,1412.2086913560352,0,0,0,0,0,0,1,3,6,23,108.79200000000856
68,liabilities,36993,0,241417968,10040,218530.5794258645,2095713.2470072168,58.91737625444828,5464.536842895325,0,0,0,16,638,10040,65000,269853.80000000034,645386.2000000002,3546965.5200000047,18852631.1360003
69,age,14882,0,71,16,16.04569278322806,8.019300557604573,-0.04693571958807173,-0.9460850155813803,0,0,3,6,9,16,23,27,28,30,35
69,tanass_clean,14882,0,12636283,195.5,9029.30022046768,144920.1590419778,58.04357586466591,4323.048436786299,0,0,0,0,0,195.5,2310.5,10723.999999999996,23174.649999999972,82599.02000000003,952522.8540000394
69,eszk,14882,0,141729000,5951,66353.16630150517,1753677.5088016333,63.284881044970454,4415.8067620949705,0,1,139.05000000000007,618,2922,5951,14667,40787.099999999984,80381.39999999988,405570.12000000116,6900634.868000118
69,sales_clean,14882,0,78030777,5131,51101.284293206656,974252.3806423576,51.81122468465158,3402.351185273489,0,0,0,0,763,5131,13518.5,37367.5,75883.09999999992,295588.7300000004,9097027.575000133
69,pretax,14882,-937540,17966000,330,8198.615832079022,186312.74617085795,72.06021238917455,6283.469802459782,-52493.926999999996,-5952.9,-1580,-634.7999999999997,-16,330,2153,8378.899999999996,18994.799999999952,81917.61000000006,1026675.3120000772
69,persexp_clean,14812,0,29026819,1646,18767.101817152325,388203.4616382103,50.51925532625439,3050.5090200382397,0,0,0,0,0,1646,5498.25,14142.299999999997,25233.35,88146.5899999987,2680973.9460000363
69,satok,14818,-934392,80037841,4485,30037.29831056823,750405.0281018942,87.30092654979646,8877.18606250743,-44529.066,-5443.5999999999995,-144.14999999999998,186,2228.5,4485,10111,25195.600000000006,49837.049999999996,189022.52999999997,3320522.7069999455
69,export_value,437,0,53275605.52471024,0,649456.324551124,4025753.3513505785,9.201345832997681,97.25286898794046,0,0,0,0,0,0,0,48458.20984211653,1487247.365962769,19305328.57018125,48091056.48320498
69,ereduzem,14882,-922609,5561620,327.5,6119.595086413116,81715.67069119142,39.24824706489035,2025.921886204157,-51599.653999999995,-6169.07,-1660,-657,-23,327.5,2133,8151.999999999993,18106.149999999983,80903.46000000002,940592.8140000233
69,emp,13505,0,2557,1,3.3627915586819697,42.719343336243426,44.74720634934095,2295.8512965417576,0,0,0,0,0,1,2,5,7,20,344.93599999998696
69,liabilities,14882,0,121769000,627.5,33205.473695269386,1362384.3684734474,80.67199190069438,6779.796523092506,0,0,0,0,69,627.5,3666.25,12593.899999999996,28507.09999999992,212916.7400000009,2661955.969000061
70,age,19131,0,71,11,11.799069572944436,7.856207814538568,0.5422201183398454,0.07351091517296338,0,0,1,2,6,11,17,23,26,29,35
70,tanass_clean,19123,0,26504713,58,14821.857114992417,236974.35647690846,84.06511661006435,8669.711994363708,0,0,0,0,0,58,2666,17791.199999999975,43769.99999999978,213800.75999999925,1323736.740000047
70,eszk,19130,0,797517309,8357.5,325399.1096579195,10010773.01846039,57.05925270750312,3599.0907016862534,0,0,74,488.8000000000002,2934,8357.5,31649.75,128867.10000000037,311481.8999999998,2122065.2399999863,26316389.843999542
70,sales_clean,19131,0,14765247,2576,46041.346766658746,329371.4803676,23.450844460667117,750.4160930292139,0,0,0,0,0,2576,17031.5,61060,140902,711446.2000000032,4600463.329999982
70,pretax,19131,-6160091,26123323,82,17883.074885630653,410619.1613915563,47.18837858934951,2655.5012333819736,-342794.25,-22892.4,-4395.5,-1717,-162,82,3161,17915,39646.5,213285.00000000038,2435518.9299999694
70,persexp_clean,19036,0,8598399,90,11271.816612132234,143715.68172337132,34.335975402972494,1468.3468632981167,0,0,0,0,0,90,2825.25,8799.5,20544.5,142546.55000000034,1629469.9850000022
70,satok,19031,-12079351,794471321,4711,200385.6381213809,8205989.534062557,74.98689870218523,6217.837217787633,-306222.76999999996,-23583.1,-2747.5,-66,1814,4711,16947,62949,146674,1000749.1000000046,17255127.990000598
70,export_value,855,0,12745251.415989617,0,192934.6469417467,1094200.8531294733,7.736797342312128,68.20975573141396,0,0,0,0,0,0,0,18412.577860126534,434207.05154916923,5877083.986183779,12383245.18671149
70,ereduzem,19130,-8291528,9446493,7,5060.6137287506535,110630.59027974303,5.525636307489002,4685.539747760194,-266985.312,-24483.2,-4837.1,-1986,-226,7,2489,13884.200000000026,28462.1,120680.84999999963,566941.6739999977
70,emp,15665,0,925,0,2.0550271305458025,15.937658983191236,32.21435634986605,1398.7954537999026,0,0,0,0,0,0,1,3,6,27,192.67199999999866
70,liabilities,19130,0,508323968,1291,121407.63427433367,4547334.598431652,87.67939462351467,8846.080735338155,0,0,0,0,75,1291,9360.75,48526.10000000009,124163.5499999995,848506.9999999969,11777363.393999076
71,age,15412,0,69,15,14.850246561121203,8.51706623043678,0.21119689847545126,-0.23725906255682094,0,0,1,3,8,15,22,27,28,30,40.177999999999884
71,tanass_clean,15409,0,47191783,664,21667.21148270491,461489.9219694344,84.16378142668596,7903.588180555275,0,0,0,0,0,664,6711,26452.200000000023,58077.59999999977,254489.12000000005,1453479.040000034
71,eszk,15411,0,98058405,11925,89352.11349549024,1038108.1754336797,64.16803167245085,5422.55811933355,0,1,180,1069,3821,11925,37782.5,119985,247194.5,1162603.7999999984,6344325.5500001125
71,sales_clean,15412,0,113010095,9133,84659.13808757033,1121888.9900170525,80.16000235789554,7431.433059084055,0,0,0,0,769.5,9133,35108.5,124230.49999999994,260372.299999999,1206122.469999988,5845232.320999999
71,pretax,15412,-1959264,5033840,711,11118.16479405658,82471.38020775441,27.489755506779577,1392.3992945213001,-175963.903,-13674.130000000001,-3219.45,-1243.4999999999993,-55,711,6065.75,23083.499999999985,45112.999999999956,189717.18999999866,784955.6269999997
71,persexp_clean,15354,0,45214291,1322.5,17537.066626965196,381641.96464243793,108.92927394023822,12817.252749672074,0,0,0,0,0,1322.5,6134,19965.100000000024,42627.79999999999,214232.39999999985,1454899.2550000022
71,satok,15329,-1440016,38376400,7856,42895.68905107965,367005.2074774435,77.49977018957856,7816.115109309296,-149264.48799999992,-11539.56,-390.5999999999999,189,2930,7856,23535,70269.20000000001,146883.7999999997,645490.0399999985,2608421.128000052
71,export_value,457,0,94957786.8577294,0,432574.47540135076,4797555.410697023,17.66718743878582,333.5900703342118,0,0,0,0,0,0,0,59501.64186409052,639443.584755627,5116269.789490512,68194248.7470599
71,ereduzem,15412,-1959249,5745729,694.8605,10591.846046003115,82069.16039983179,34.628037983920905,2080.1164401929327,-198558.656,-13425.02,-3231.45,-1300.8999999999999,-70,694.8605,5999,22337.8,43451.799999999996,175765.83999999956,777551.7089999993
71,emp,13560,0,3664,1,3.245575221238938,34.8567519769537,87.578192577445,9004.78593760745,0,0,0,0,0,1,2,6,11,39.409999999999854,205.16800000003423
71,liabilities,15411,0,47853788,2000,38495.02517487319,576346.2579534759,54.49413492697036,3739.194919772705,0,0,0,0,196,2000,9999,38597,95482.5,472679.0999999991,3447535.5100000515
72,age,3067,0,39,11,12.274861428105641,7.997253520238212,0.5117165087695856,-0.5437193102672597,0,0,1,2.6000000000000227,6,11,18,24,28,30,37
72,tanass_clean,3066,0,94786366,241.5,89197.38323548598,1870651.281235632,44.601602530935224,2174.781850902924,0,0,0,0,0,241.5,5181.5,46025.5,135166.75,856429.4999999988,4995241.184999968
72,eszk,3067,0,183796854,10385,277155.737202478,3763641.3892204757,40.95694140963611,1898.1583690748453,0,0,164.50000000000006,732.2000000000002,3000,10385,55307.5,280323.8000000004,736145.8999999966,3654685.5800000224,24784519.56800023
72,sales_clean,3067,0,192942288,2419,181954.70192245493,3716478.8370226007,46.96408192946463,2376.687256305192,0,0,0,0,0,2419,22295,130663.80000000008,355924.8999999995,1834780.1200000013,12294961.418000897
72,pretax,3067,-20119373,5061420,41,1690.3896315617867,392057.57985566225,-43.36581047549142,2270.404354184662,-776756.0399999998,-125936.54000000001,-12206,-3892,-387,41,3142,19302.00000000001,47959.69999999985,218438.24000000025,1955103.9180001786
72,persexp_clean,3052,0,27614755,149.5,51094.16052336746,771327.3130050108,30.62587820773488,988.3047302520403,0,0,0,0,0,149.5,4544,32037.100000000013,95437.09999999998,636648.3599999945,3371835.082000015
72,satok,3055,-15846710,30514790,5247,88737.26644844517,810666.0258638283,19.96687218838122,787.460425805211,-643182.6539999999,-53326.020000000004,-4066.7999999999965,-34.599999999999795,1976,5247,24210.5,119716.79999999999,326899.7999999989,1567350.8800000013,6549987.233999895
72,export_value,173,0,130601069.01655865,0,1888894.4708412664,11614766.155688202,9.159313362345594,90.94068981232793,0,0,0,0,0,0,138863.22336843234,1887445.2376584387,3887214.830957136,49647551.26054612,119745398.86275063
72,ereduzem,3067,-6312908,5261432,22,5891.8767525268995,183453.07693427076,-5.908184692171881,716.6870070676098,-806645.2039999998,-114145.16,-11924.499999999998,-3969,-400,22,3066,18379.000000000004,46913.6999999999,191828.74000000017,1144287.1340000273
72,emp,2648,0,2351,0,6.568731117824774,70.56744876133222,27.51728701833092,824.7248993209843,0,0,0,0,0,0,2,8,16.65000000000009,90.5300000000002,776.8320000000749
72,liabilities,3067,0,177679968,1623,161048.37039452232,3537586.7047292944,44.55373551856011,2134.740170588531,0,0,0,0,86,1623,15592.5,100711.80000000002,289540.09999999986,1252494.200000005,12150138.15800065
73,age,4991,0,35,10,11.723702664796633,8.02698337603793,0.45341622781486796,-0.7802017951639377,0,0,0,2,6,10,18,24,27,29,31
73,tanass_clean,4990,0,10389130,157.5,10071.35511022044,154658.2181841441,61.38915350555483,4071.8844914793203,0,0,0,0,0,157.5,2699.75,13767.2,34232.15000000001,133727.3599999998,677515.8640000438
73,eszk,4991,0,27808936,7544,79701.03346022841,694615.1224162744,28.76591754861761,1004.8624763067804,0,0,50,337,2793,7544,29381,100717,215345.5,1038418.0000000014,8354550.900000024
73,sales_clean,4991,0,70293342,5600,118927.11913484371,1224143.463897628,42.96246125060935,2277.520175031479,0,0,0,0,0,5600,37253.5,156635,325476.5,1771804.1000000075,11573972.9400001
73,pretax,4991,-991062,6396706,127,7123.635543979162,104414.95378949768,47.58326504368361,2830.5038432275314,-248623.34,-25008.9,-4257,-1748,-178,127,2540,11656,28717,147335.6000000012,966498.5400000126
73,persexp_clean,4975,0,5223868,475,12824.675494133264,106201.19852624953,30.035562690865234,1263.031718905118,0,0,0,0,0,475,4118.5,13786.000000000007,33743.10000000004,200671.00000000055,1110618.7739999183
73,satok,4959,-331856,22640765,4311,32791.39544262956,397317.866701823,43.921007834421765,2279.9600405985916,-189524.56199999998,-31266.699999999997,-4475.799999999999,-770.3999999999999,1242,4311,13398,45808.599999999984,89936.19999999981,385906.80000000034,3132251.3860003245
73,export_value,190,0,6506650.564262469,0,227262.11710400437,756919.3482327434,5.118919663501067,31.160922599260644,0,0,0,0,0,0,38353.696754514254,570280.5507072279,1417522.461391462,3437190.17330067,6116642.464780381
73,ereduzem,4991,-968731,6372778,111,6441.307553596474,101902.42486387877,50.115426921969366,3067.3244050654807,-262891.22,-27951.2,-4405,-1789,-186.5,111,2553,11493,27175,123557.9000000006,720966.030000053
73,emp,4363,0,516,0,2.5592482236992895,11.861606777533801,23.65014504034427,867.6397043385424,0,0,0,0,0,0,2,5,10,38.52000000000044,130.5699999999988
73,liabilities,4991,0,14628678,1996,41760.7697856141,372896.50706614024,26.331805155287224,864.6943815593669,0,0,0,0,151.5,1996,11744.5,47990,119779,532354.7000000048,4406882.890000147
74,age,6630,0,68,11,12.533182503770739,8.01891149704253,0.48653254855086764,-0.1675842250785866,0,0,1,2,7,11,19,24,27,29,34.371000000000095
74,tanass_clean,6630,0,8990760,178.5,11725.598039366516,144967.93256910244,43.4733741963765,2396.3510980418246,0,0,0,0,0,178.5,2534.75,13126.400000000001,30751.84999999988,149928.88,1646020.16200002
74,eszk,6630,0,24835766,6154,51897.748684615384,501654.4298777821,31.366936122967722,1235.5246133998712,0,1,47,283,2401.5,6154,19349.25,59865.00000000003,120404.34999999964,651118.7600000002,5463873.669000023
74,sales_clean,6630,0,26874704,3526,50485.06342536566,487446.5224658266,34.91755352292699,1604.480676022649,0,0,0,0,0,3526,17410,63979.000000000015,131513.74999999936,649993.55,6197023.219000094
74,pretax,6630,-4629176,6383129,129.5,5988.572459728507,113237.13323007878,20.880099599179985,2029.2500720390633,-165434.06699999998,-13180.309999999998,-2937.3999999999996,-1261.2999999999997,-123.75,129.5,2296.5,10170.300000000005,22635.449999999986,90834.35,710610.5920000015
74,persexp_clean,6606,0,3609546,311,10292.998997123826,91188.0993198956,24.39481909040539,732.3468692626766,0,0,0,0,0,311,3276,11593,27013.75,121169.19999999946,1233623.33000002
74,satok,6605,-364127,13692380,4033,26705.432392278577,280437.30648994405,35.318400027215276,1470.5400090025034,-82940.304,-15061.839999999998,-2943,-277,1079,4033,11602,34474.000000000015,67931.19999999998,337513.60000000003,2769177.6039997786
74,export_value,190,0,11704279.02460475,0,167990.81124650544,1066765.0407137084,8.778062926112119,83.54238068847535,0,0,0,0,0,0,0,4503.216179697543,310700.5516412918,3143987.957445576,10979036.296250684
