var1,var2,cor,nace2
satok,ereduzem,0.5779409381131828,14
export_value,ereduzem,0.3915963615733168,14
ereduzem,ereduzem,1,14
emp,ereduzem,0.2610898129973468,14
liabilities,ereduzem,0.3683280967658195,14
age,emp,0.21649726222670604,14
tanass_clean,emp,0.5874696847730893,14
eszk,emp,0.571375895978201,14
sales_clean,emp,0.3518695599527322,14
pretax,emp,0.2530649601756248,14
persexp_clean,emp,0.9146822138169666,14
satok,emp,0.588930200999961,14
export_value,emp,0.11604861633030415,14
ereduzem,emp,0.2610898129973468,14
emp,emp,1,14
liabilities,emp,0.44862383739615397,14
age,liabilities,0.08681192286738439,14
tanass_clean,liabilities,0.7882292228728963,14
eszk,liabilities,0.9146683026349178,14
sales_clean,liabilities,0.7329211969903128,14
pretax,liabilities,0.3283870522871768,14
persexp_clean,liabilities,0.603753199722021,14
satok,liabilities,0.6537096403760483,14
export_value,liabilities,0.5216093038501304,14
ereduzem,liabilities,0.3683280967658195,14
emp,liabilities,0.44862383739615397,14
liabilities,liabilities,1,14
age,age,1,15
tanass_clean,age,0.18174511103287352,15
eszk,age,0.15549899815259738,15
sales_clean,age,0.09863218994087104,15
pretax,age,0.03410011825269385,15
persexp_clean,age,0.11691747602798673,15
satok,age,0.15197749780351996,15
export_value,age,-0.10504478826854538,15
ereduzem,age,0.043123781259393285,15
emp,age,0.1291998502856686,15
liabilities,age,0.15532673203249217,15
age,tanass_clean,0.18174511103287352,15
tanass_clean,tanass_clean,1,15
eszk,tanass_clean,0.9079093264446566,15
sales_clean,tanass_clean,0.7220223048626676,15
pretax,tanass_clean,0.47792269943224197,15
persexp_clean,tanass_clean,0.7429279520993518,15
satok,tanass_clean,0.8783873432666454,15
export_value,tanass_clean,0.3512144419729652,15
ereduzem,tanass_clean,0.5402124376513114,15
emp,tanass_clean,0.6818445322100091,15
liabilities,tanass_clean,0.8483766592882699,15
age,eszk,0.15549899815259738,15
tanass_clean,eszk,0.9079093264446566,15
eszk,eszk,1,15
sales_clean,eszk,0.8773609436877782,15
pretax,eszk,0.7580094731477091,15
persexp_clean,eszk,0.9084769925749211,15
satok,eszk,0.9892707618296074,15
export_value,eszk,0.6301270427574897,15
ereduzem,eszk,0.7928033715005619,15
emp,eszk,0.8608535965139947,15
liabilities,eszk,0.8089496994240181,15
age,sales_clean,0.09863218994087104,15
tanass_clean,sales_clean,0.7220223048626676,15
eszk,sales_clean,0.8773609436877782,15
sales_clean,sales_clean,1,15
pretax,sales_clean,0.827456032393629,15
persexp_clean,sales_clean,0.9710743120132423,15
satok,sales_clean,0.8466139197253697,15
export_value,sales_clean,0.9083302893099863,15
ereduzem,sales_clean,0.8697937326230745,15
emp,sales_clean,0.9589642779130002,15
liabilities,sales_clean,0.7443278340431079,15
age,pretax,0.03410011825269385,15
tanass_clean,pretax,0.47792269943224197,15
eszk,pretax,0.7580094731477091,15
sales_clean,pretax,0.827456032393629,15
pretax,pretax,1,15
persexp_clean,pretax,0.8593292759281462,15
satok,pretax,0.7806151226065792,15
export_value,pretax,0.854316141758814,15
ereduzem,pretax,0.9935070604375633,15
emp,pretax,0.8327840491191559,15
liabilities,pretax,0.41435598049880823,15
age,persexp_clean,0.11691747602798673,15
tanass_clean,persexp_clean,0.7429279520993518,15
eszk,persexp_clean,0.9084769925749211,15
sales_clean,persexp_clean,0.9710743120132423,15
pretax,persexp_clean,0.8593292759281462,15
persexp_clean,persexp_clean,1,15
satok,persexp_clean,0.8804705188117647,15
export_value,persexp_clean,0.8975158214055138,15
ereduzem,persexp_clean,0.8889736220722135,15
emp,persexp_clean,0.9917315745494565,15
liabilities,persexp_clean,0.7859654044156764,15
age,satok,0.15197749780351996,15
tanass_clean,satok,0.8783873432666454,15
eszk,satok,0.9892707618296074,15
sales_clean,satok,0.8466139197253697,15
pretax,satok,0.7806151226065792,15
persexp_clean,satok,0.8804705188117647,15
satok,satok,1,15
export_value,satok,0.6057620457465323,15
ereduzem,satok,0.8069449672250191,15
emp,satok,0.8406677902392709,15
liabilities,satok,0.7172017172990716,15
age,export_value,-0.10504478826854538,15
tanass_clean,export_value,0.3512144419729652,15
eszk,export_value,0.6301270427574897,15
sales_clean,export_value,0.9083302893099863,15
pretax,export_value,0.854316141758814,15
persexp_clean,export_value,0.8975158214055138,15
satok,export_value,0.6057620457465323,15
export_value,export_value,1,15
ereduzem,export_value,0.8701435793533037,15
emp,export_value,0.9006869794948703,15
liabilities,export_value,0.4483604798946086,15
age,ereduzem,0.043123781259393285,15
tanass_clean,ereduzem,0.5402124376513114,15
eszk,ereduzem,0.7928033715005619,15
sales_clean,ereduzem,0.8697937326230745,15
pretax,ereduzem,0.9935070604375633,15
persexp_clean,ereduzem,0.8889736220722135,15
satok,ereduzem,0.8069449672250191,15
export_value,ereduzem,0.8701435793533037,15
ereduzem,ereduzem,1,15
emp,ereduzem,0.8609473036058507,15
liabilities,ereduzem,0.4787633942416664,15
age,emp,0.1291998502856686,15
tanass_clean,emp,0.6818445322100091,15
eszk,emp,0.8608535965139947,15
sales_clean,emp,0.9589642779130002,15
pretax,emp,0.8327840491191559,15
persexp_clean,emp,0.9917315745494565,15
satok,emp,0.8406677902392709,15
export_value,emp,0.9006869794948703,15
ereduzem,emp,0.8609473036058507,15
emp,emp,1,15
liabilities,emp,0.6861745299404426,15
age,liabilities,0.15532673203249217,15
tanass_clean,liabilities,0.8483766592882699,15
eszk,liabilities,0.8089496994240181,15
sales_clean,liabilities,0.7443278340431079,15
pretax,liabilities,0.41435598049880823,15
persexp_clean,liabilities,0.7859654044156764,15
satok,liabilities,0.7172017172990716,15
export_value,liabilities,0.4483604798946086,15
ereduzem,liabilities,0.4787633942416664,15
emp,liabilities,0.6861745299404426,15
liabilities,liabilities,1,15
age,age,1,16
tanass_clean,age,0.09311414050939554,16
eszk,age,0.10879546755771913,16
sales_clean,age,0.10641045390995273,16
pretax,age,-0.029608433695030575,16
persexp_clean,age,0.10406080491216317,16
satok,age,0.12094156070893153,16
export_value,age,0.14900813391653137,16
ereduzem,age,0.050959540888178896,16
emp,age,0.12144107126956218,16
liabilities,age,0.07445952728881633,16
age,tanass_clean,0.09311414050939554,16
tanass_clean,tanass_clean,1,16
eszk,tanass_clean,0.9515081345331875,16
sales_clean,tanass_clean,0.7984593503976949,16
pretax,tanass_clean,-0.7796898844627845,16
persexp_clean,tanass_clean,0.5747861175007818,16
satok,tanass_clean,0.3138392241539305,16
export_value,tanass_clean,0.6943582205812019,16
ereduzem,tanass_clean,0.029169535988525133,16
emp,tanass_clean,0.5039259639458831,16
liabilities,tanass_clean,0.9625209541231914,16
age,eszk,0.10879546755771913,16
tanass_clean,eszk,0.9515081345331875,16
eszk,eszk,1,16
sales_clean,eszk,0.8886180885168449,16
pretax,eszk,-0.636698834946699,16
persexp_clean,eszk,0.6551258312040079,16
satok,eszk,0.5156069032056712,16
export_value,eszk,0.8089950506933117,16
ereduzem,eszk,0.18966022218582354,16
emp,eszk,0.578054829314351,16
liabilities,eszk,0.9297123002079811,16
age,sales_clean,0.10641045390995273,16
tanass_clean,sales_clean,0.7984593503976949,16
eszk,sales_clean,0.8886180885168449,16
sales_clean,sales_clean,1,16
pretax,sales_clean,-0.38757852079569516,16
persexp_clean,sales_clean,0.8742518325299797,16
satok,sales_clean,0.6996992965919139,16
export_value,sales_clean,0.9593816944654238,16
ereduzem,sales_clean,0.3377627815304059,16
emp,sales_clean,0.8018084505742344,16
liabilities,sales_clean,0.7231685077220302,16
age,pretax,-0.029608433695030575,16
tanass_clean,pretax,-0.7796898844627845,16
eszk,pretax,-0.636698834946699,16
sales_clean,pretax,-0.38757852079569516,16
pretax,pretax,1,16
persexp_clean,pretax,-0.15694955059856988,16
satok,pretax,0.21465583479219508,16
export_value,pretax,-0.31501587937435077,16
ereduzem,pretax,0.5489355481326408,16
emp,pretax,-0.08953133624441022,16
liabilities,pretax,-0.8273074451400534,16
age,persexp_clean,0.10406080491216317,16
tanass_clean,persexp_clean,0.5747861175007818,16
eszk,persexp_clean,0.6551258312040079,16
sales_clean,persexp_clean,0.8742518325299797,16
pretax,persexp_clean,-0.15694955059856988,16
persexp_clean,persexp_clean,1,16
satok,persexp_clean,0.7756439231767154,16
export_value,persexp_clean,0.8699114107920324,16
ereduzem,persexp_clean,0.3016559454606233,16
emp,persexp_clean,0.9671636305071695,16
liabilities,persexp_clean,0.4275009655122707,16
age,satok,0.12094156070893153,16
tanass_clean,satok,0.3138392241539305,16
eszk,satok,0.5156069032056712,16
sales_clean,satok,0.6996992965919139,16
pretax,satok,0.21465583479219508,16
persexp_clean,satok,0.7756439231767154,16
satok,satok,1,16
export_value,satok,0.7010069501067416,16
ereduzem,satok,0.5585259114900623,16
emp,satok,0.7369185784171528,16
liabilities,satok,0.16511251800664234,16
age,export_value,0.14900813391653137,16
tanass_clean,export_value,0.6943582205812019,16
eszk,export_value,0.8089950506933117,16
sales_clean,export_value,0.9593816944654238,16
pretax,export_value,-0.31501587937435077,16
persexp_clean,export_value,0.8699114107920324,16
satok,export_value,0.7010069501067416,16
export_value,export_value,1,16
ereduzem,export_value,0.33469596733460466,16
emp,export_value,0.7699645063683986,16
liabilities,export_value,0.6166866483073357,16
age,ereduzem,0.050959540888178896,16
tanass_clean,ereduzem,0.029169535988525133,16
eszk,ereduzem,0.18966022218582354,16
sales_clean,ereduzem,0.3377627815304059,16
pretax,ereduzem,0.5489355481326408,16
persexp_clean,ereduzem,0.3016559454606233,16
satok,ereduzem,0.5585259114900623,16
export_value,ereduzem,0.33469596733460466,16
ereduzem,ereduzem,1,16
emp,ereduzem,0.3033272244212174,16
liabilities,ereduzem,-0.027196058525076342,16
age,emp,0.12144107126956218,16
tanass_clean,emp,0.5039259639458831,16
eszk,emp,0.578054829314351,16
sales_clean,emp,0.8018084505742344,16
pretax,emp,-0.08953133624441022,16
persexp_clean,emp,0.9671636305071695,16
satok,emp,0.7369185784171528,16
export_value,emp,0.7699645063683986,16
ereduzem,emp,0.3033272244212174,16
emp,emp,1,16
liabilities,emp,0.35560621442913215,16
age,liabilities,0.07445952728881633,16
tanass_clean,liabilities,0.9625209541231914,16
eszk,liabilities,0.9297123002079811,16
sales_clean,liabilities,0.7231685077220302,16
pretax,liabilities,-0.8273074451400534,16
persexp_clean,liabilities,0.4275009655122707,16
satok,liabilities,0.16511251800664234,16
export_value,liabilities,0.6166866483073357,16
ereduzem,liabilities,-0.027196058525076342,16
emp,liabilities,0.35560621442913215,16
liabilities,liabilities,1,16
age,age,1,17
tanass_clean,age,0.06289249418362174,17
eszk,age,0.05544469013183022,17
sales_clean,age,0.10714289314676947,17
pretax,age,0.04235670979661183,17
persexp_clean,age,0.12839343442385337,17
satok,age,0.04519877070977001,17
export_value,age,-0.047645530746360625,17
ereduzem,age,0.04263867956441175,17
emp,age,0.10929486619976882,17
liabilities,age,0.07458579940489653,17
age,tanass_clean,0.06289249418362174,17
tanass_clean,tanass_clean,1,17
eszk,tanass_clean,0.9201382061747392,17
sales_clean,tanass_clean,0.8363525353496718,17
pretax,tanass_clean,0.8535804349142592,17
persexp_clean,tanass_clean,0.8192250447200526,17
satok,tanass_clean,0.9343289931047201,17
export_value,tanass_clean,0.9036993406759009,17
ereduzem,tanass_clean,0.8786154510998523,17
emp,tanass_clean,0.5128970883330763,17
liabilities,tanass_clean,0.7094390678645627,17
age,eszk,0.05544469013183022,17
tanass_clean,eszk,0.9201382061747392,17
eszk,eszk,1,17
sales_clean,eszk,0.8964259096405749,17
pretax,eszk,0.9712611531538743,17
persexp_clean,eszk,0.685163005300356,17
satok,eszk,0.9805554293398279,17
export_value,eszk,0.8900578015436744,17
ereduzem,eszk,0.9760537132070137,17
emp,eszk,0.4453448509499089,17
liabilities,eszk,0.8667586124886201,17
age,sales_clean,0.10714289314676947,17
tanass_clean,sales_clean,0.8363525353496718,17
eszk,sales_clean,0.8964259096405749,17
sales_clean,sales_clean,1,17
pretax,sales_clean,0.8629269455057612,17
persexp_clean,sales_clean,0.8068691939350181,17
satok,sales_clean,0.8309240481421918,17
export_value,sales_clean,0.8580005059922651,17
ereduzem,sales_clean,0.8568481420992243,17
emp,sales_clean,0.5756514835248749,17
liabilities,sales_clean,0.9044461893124139,17
age,pretax,0.04235670979661183,17
tanass_clean,pretax,0.8535804349142592,17
eszk,pretax,0.9712611531538743,17
sales_clean,pretax,0.8629269455057612,17
pretax,pretax,1,17
persexp_clean,pretax,0.60253286005489,17
satok,pretax,0.962480369329164,17
export_value,pretax,0.8820217725390377,17
ereduzem,pretax,0.9949865781914047,17
emp,pretax,0.39166987240400336,17
liabilities,pretax,0.8203259234089303,17
age,persexp_clean,0.12839343442385337,17
tanass_clean,persexp_clean,0.8192250447200526,17
eszk,persexp_clean,0.685163005300356,17
sales_clean,persexp_clean,0.8068691939350181,17
pretax,persexp_clean,0.60253286005489,17
persexp_clean,persexp_clean,1,17
satok,persexp_clean,0.6802889826986954,17
export_value,persexp_clean,0.7417430743153828,17
ereduzem,persexp_clean,0.6112124256168898,17
emp,persexp_clean,0.7713802672484475,17
liabilities,persexp_clean,0.5725664546848779,17
age,satok,0.04519877070977001,17
tanass_clean,satok,0.9343289931047201,17
eszk,satok,0.9805554293398279,17
sales_clean,satok,0.8309240481421918,17
pretax,satok,0.962480369329164,17
persexp_clean,satok,0.6802889826986954,17
satok,satok,1,17
export_value,satok,0.9175973714717105,17
ereduzem,satok,0.9700356423556524,17
emp,satok,0.4295430249747288,17
liabilities,satok,0.7532475794714385,17
age,export_value,-0.047645530746360625,17
tanass_clean,export_value,0.9036993406759009,17
eszk,export_value,0.8900578015436744,17
sales_clean,export_value,0.8580005059922651,17
pretax,export_value,0.8820217725390377,17
persexp_clean,export_value,0.7417430743153828,17
satok,export_value,0.9175973714717105,17
export_value,export_value,1,17
ereduzem,export_value,0.8877231427443074,17
emp,export_value,0.4304325272396637,17
liabilities,export_value,0.6370632713177095,17
age,ereduzem,0.04263867956441175,17
tanass_clean,ereduzem,0.8786154510998523,17
eszk,ereduzem,0.9760537132070137,17
sales_clean,ereduzem,0.8568481420992243,17
pretax,ereduzem,0.9949865781914047,17
persexp_clean,ereduzem,0.6112124256168898,17
satok,ereduzem,0.9700356423556524,17
export_value,ereduzem,0.8877231427443074,17
ereduzem,ereduzem,1,17
emp,ereduzem,0.3960940443696057,17
liabilities,ereduzem,0.815257005265876,17
age,emp,0.10929486619976882,17
tanass_clean,emp,0.5128970883330763,17
eszk,emp,0.4453448509499089,17
sales_clean,emp,0.5756514835248749,17
pretax,emp,0.39166987240400336,17
persexp_clean,emp,0.7713802672484475,17
satok,emp,0.4295430249747288,17
export_value,emp,0.4304325272396637,17
ereduzem,emp,0.3960940443696057,17
emp,emp,1,17
liabilities,emp,0.4028962112113959,17
age,liabilities,0.07458579940489653,17
tanass_clean,liabilities,0.7094390678645627,17
eszk,liabilities,0.8667586124886201,17
sales_clean,liabilities,0.9044461893124139,17
pretax,liabilities,0.8203259234089303,17
persexp_clean,liabilities,0.5725664546848779,17
satok,liabilities,0.7532475794714385,17
export_value,liabilities,0.6370632713177095,17
ereduzem,liabilities,0.815257005265876,17
emp,liabilities,0.4028962112113959,17
liabilities,liabilities,1,17
age,age,1,18
tanass_clean,age,0.14292483813335782,18
eszk,age,0.1276703441711153,18
sales_clean,age,0.12243390989503745,18
pretax,age,0.031372738795188315,18
persexp_clean,age,0.11185482642778657,18
satok,age,0.10452224970219672,18
export_value,age,0.27778343479411777,18
ereduzem,age,0.0428371376876477,18
emp,age,0.12559214358848264,18
liabilities,age,0.10653025347971234,18
age,tanass_clean,0.14292483813335782,18
tanass_clean,tanass_clean,1,18
eszk,tanass_clean,0.953526776904649,18
sales_clean,tanass_clean,0.796490864637144,18
pretax,tanass_clean,0.39555404124226906,18
persexp_clean,tanass_clean,0.8892695346949112,18
satok,tanass_clean,0.8679478130404917,18
export_value,tanass_clean,0.4044046463355719,18
ereduzem,tanass_clean,0.4457162112870179,18
emp,tanass_clean,0.8275821552160124,18
liabilities,tanass_clean,0.6357539786667852,18
age,eszk,0.1276703441711153,18
tanass_clean,eszk,0.953526776904649,18
eszk,eszk,1,18
sales_clean,eszk,0.8958028325087488,18
pretax,eszk,0.5847140918814397,18
persexp_clean,eszk,0.9136280763335972,18
satok,eszk,0.8770504236694919,18
export_value,eszk,0.4706289807034479,18
ereduzem,eszk,0.6286279130865347,18
emp,eszk,0.8524146589574814,18
liabilities,eszk,0.7516839194827789,18
age,sales_clean,0.12243390989503745,18
tanass_clean,sales_clean,0.796490864637144,18
eszk,sales_clean,0.8958028325087488,18
sales_clean,sales_clean,1,18
pretax,sales_clean,0.5568495759211474,18
persexp_clean,sales_clean,0.823115798232701,18
satok,sales_clean,0.6427042552017512,18
export_value,sales_clean,0.7174954225594785,18
ereduzem,sales_clean,0.616901068485596,18
emp,sales_clean,0.8464407258358383,18
liabilities,sales_clean,0.8983554600263034,18
age,pretax,0.031372738795188315,18
tanass_clean,pretax,0.39555404124226906,18
eszk,pretax,0.5847140918814397,18
sales_clean,pretax,0.5568495759211474,18
pretax,pretax,1,18
persexp_clean,pretax,0.4132910613611606,18
satok,pretax,0.5595239019666682,18
export_value,pretax,-0.04364407330157192,18
ereduzem,pretax,0.9839670922653014,18
emp,pretax,0.6022023045364072,18
liabilities,pretax,0.3975701929513576,18
age,persexp_clean,0.11185482642778657,18
tanass_clean,persexp_clean,0.8892695346949112,18
eszk,persexp_clean,0.9136280763335972,18
sales_clean,persexp_clean,0.823115798232701,18
pretax,persexp_clean,0.4132910613611606,18
persexp_clean,persexp_clean,1,18
satok,persexp_clean,0.8492368991444118,18
export_value,persexp_clean,0.4594130298711041,18
ereduzem,persexp_clean,0.45960090087223116,18
emp,persexp_clean,0.9207738938730816,18
liabilities,persexp_clean,0.5851815511438729,18
age,satok,0.10452224970219672,18
tanass_clean,satok,0.8679478130404917,18
eszk,satok,0.8770504236694919,18
sales_clean,satok,0.6427042552017512,18
pretax,satok,0.5595239019666682,18
